access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
9/7/2020,Assignment: Individual Lab 13 (NAT) Submission : Configuration Video (mp4),Assignment,Course module viewed,The user with id '4026' viewed the 'assign' activity with course module id '78816'.,web,179619,SSK3207
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Session report viewed,User with id 25379 viewed attendance sessions for student with id 25379,web,63919,SSK4508
9/7/2020,Assignment: Assignment 10 - Presentation 8 July 2020,Assignment,The status of the submission has been viewed.,The user with id '6964' has viewed the submission status page for the assignment with course module id '94764'.,web,GS56839,SSE4356
9/7/2020,Assignment: Assignment 9 - Literature Review Presentation,Assignment,Course module viewed,The user with id '6964' viewed the 'assign' activity with course module id '62743'.,web,GS56839,SKR4307
9/7/2020,Assignment: Assignment 10 - Presentation 8 July 2020,Assignment,Course module viewed,The user with id '6964' viewed the 'assign' activity with course module id '94764'.,web,GS56839,SIM3251
9/7/2020,File: chap7-Social Issues,File,Course module viewed,The user with id '25379' viewed the 'resource' activity with course module id '93751'.,web,63919,SKR3308
9/7/2020,Attendance: Attendance JUL2020,Attendance,Session report viewed,User with id 20307 viewed attendance sessions for student with id 20307,web,532619,SSE3151
9/7/2020,Assignment: Assignment 9 - Literature Review Presentation,Assignment,Course module viewed,The user with id '6964' viewed the 'assign' activity with course module id '62743'.,web,GS56839,SKR3308
9/7/2020,Quiz: Quiz 1,Quiz,Course module viewed,The user with id '330' viewed the 'quiz' activity with course module id '93300'.,web,5447A0,SIM4207
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Attendance taken by student,Student with id 25379 took attendance with instanceid 5666,web,63919,SSK3118
9/7/2020,Assignment: Assignment 9 - Literature Review Presentation,Assignment,The status of the submission has been viewed.,The user with id '6964' has viewed the submission status page for the assignment with course module id '62743'.,web,GS56839,SSK4610
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Session report viewed,User with id 25379 viewed attendance sessions for student with id 25379,web,63919,SSK3408
9/7/2020,Quiz: Quiz 1,Quiz,Quiz attempt viewed,The user with id '330' has viewed the attempt with id '62109' belonging to the user with id '330' for the quiz with course module id '93300'.,web,5447A0,SKR3306
9/7/2020,Assignment: Assignment 9 - Literature Review Presentation,Assignment,The status of the submission has been viewed.,The user with id '6964' has viewed the submission status page for the assignment with course module id '62743'.,web,GS56839,SKM4310
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Session report viewed,User with id 25379 viewed attendance sessions for student with id 25379,web,63919,SSE3150
9/7/2020,Assignment: Assignment 10 - Presentation 8 July 2020,Assignment,The status of the submission has been viewed.,The user with id '6964' has viewed the submission status page for the assignment with course module id '94764'.,web,GS56839,SKR4202
9/7/2020,Assignment: Assignment 10 - Presentation 8 July 2020,Assignment,Course module viewed,The user with id '6964' viewed the 'assign' activity with course module id '94764'.,web,GS56839,SIM3251
9/7/2020,Quiz: Quiz 1,Quiz,Course module viewed,The user with id '330' viewed the 'quiz' activity with course module id '93300'.,web,5447A0,SIM4208
9/7/2020,Assignment: Lab 4 OpenMP Installation and Hello World,Assignment,Course module viewed,The user with id '13738' viewed the 'assign' activity with course module id '59797'.,web,732219,SKM3203
9/7/2020,Quiz: Quiz 1,Quiz,Quiz report viewed,The user with id '330' viewed the report 'overview' for the quiz with course module id '93300'.,web,5447A0,SSK4505
9/7/2020,File: OnlineClass-Chap7(Part 1),File,Course module viewed,The user with id '25379' viewed the 'resource' activity with course module id '94157'.,web,63919,SSE4356
9/7/2020,Assignment: Lab 4 OpenMP Installation and Hello World,Assignment,The status of the submission has been viewed.,The user with id '13738' has viewed the submission status page for the assignment with course module id '59797'.,web,732219,SSE3151
9/7/2020,Assignment: Lab 3 - OpenMPI Installation with Visual Studio,Assignment,The status of the submission has been viewed.,The user with id '25359' has viewed the submission status page for the assignment with course module id '42596'.,web,904019,SSK3313
9/7/2020,Assignment: Exploring VR application,Assignment,The status of the submission has been viewed.,The user with id '12299' has viewed the submission status page for the assignment with course module id '60325'.,web,512619,SSK4505
9/7/2020,Assignment: Exploring VR application,Assignment,Course module viewed,The user with id '12299' viewed the 'assign' activity with course module id '60325'.,web,512619,SSE3305
9/7/2020,Assignment: Lab 4 OpenMP Installation and Hello World,Assignment,Course module viewed,The user with id '25359' viewed the 'assign' activity with course module id '59797'.,web,904019,SKR3306
9/7/2020,Assignment: Lab 4 OpenMP Installation and Hello World,Assignment,The status of the submission has been viewed.,The user with id '25359' has viewed the submission status page for the assignment with course module id '59797'.,web,904019,SSK4505
9/7/2020,Assignment: Lab 3 - OpenMPI Installation with Visual Studio,Assignment,Course module viewed,The user with id '25359' viewed the 'assign' activity with course module id '42596'.,web,904019,SSE4351
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Session report viewed,User with id 29092 viewed attendance sessions for student with id 29092,web,746219,SSE4301
9/7/2020,Assignment: Lab 3 - OpenMPI Installation with Visual Studio,Assignment,The status of the submission has been viewed.,The user with id '13738' has viewed the submission status page for the assignment with course module id '42596'.,web,732219,SSK3408
9/7/2020,Assignment: Assinment 3-Group Assignment,Assignment,Course module viewed,The user with id '25379' viewed the 'assign' activity with course module id '88058'.,web,63919,SKM3203
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Session report viewed,User with id 29092 viewed attendance sessions for student with id 29092,web,746219,SKR3201
9/7/2020,Assignment: Lab 3 - OpenMPI Installation with Visual Studio,Assignment,Course module viewed,The user with id '13738' viewed the 'assign' activity with course module id '42596'.,web,732219,SKM3203
9/7/2020,Attendance: Lab Attendance - Week 13,Attendance,Attendance taken by student,Student with id 29092 took attendance with instanceid 5666,web,746219,SSK3207
9/7/2020,Assignment: Assinment 3-Group Assignment,Assignment,The status of the submission has been viewed.,The user with id '25379' has viewed the submission status page for the assignment with course module id '88058'.,web,63919,SKR3305
9/7/2020,Attendance: Attendance SSK3101 Group 8- Class and Lab ,Attendance,Session report viewed,User with id 2071 viewed attendance sessions for student with id 2071,web,152720,SKM4212
9/7/2020,Attendance: Attendance SSK3101 Group 8- Class and Lab ,Attendance,Attendance taken by student,Student with id 2071 took attendance with instanceid 1743,web,152720,SSK3313
9/7/2020,Assignment: INDUVIDUAL FORM FOR ASSIGNMENT 3,Assignment,Course module viewed,The user with id '25379' viewed the 'assign' activity with course module id '88073'.,web,63919,SSK4610
9/7/2020,Assignment: INDUVIDUAL FORM FOR ASSIGNMENT 3,Assignment,The status of the submission has been viewed.,The user with id '25379' has viewed the submission status page for the assignment with course module id '88073'.,web,63919,SSK3408
9/7/2020,Attendance: Attendance SSK3101 Group 8- Class and Lab ,Attendance,Session report viewed,User with id 2071 viewed attendance sessions for student with id 2071,web,152720,SIM3251
9/7/2020,Assignment: Assignment Concept Perceptual Map,Assignment,Course module viewed,The user with id '12299' viewed the 'assign' activity with course module id '80597'.,web,512619,SKR3201
9/7/2020,Assignment: Assignment Concept Perceptual Map,Assignment,The status of the submission has been viewed.,The user with id '12299' has viewed the submission status page for the assignment with course module id '80597'.,web,512619,SSK3118
9/7/2020,File: CarryMarks 60,File,Course module viewed,The user with id '30181' viewed the 'resource' activity with course module id '94380'.,web,572519,SKR3306
9/7/2020,Folder: Tableau Exercises,Folder,Zip archive of folder downloaded,The user with id '29087' downloaded a zip archive containing all the files from the folder activity with course module id '95016'.,web,594919,SIM4207
9/7/2020,URL: Good Risk Prediction using Logistic Regression,URL,Course module viewed,The user with id '2408' viewed the 'url' activity with course module id '76120'.,web,893619,SKR4307
9/7/2020,BigBlueButtonBN: Online class 3 July 2020,BigBlueButtonBN,Activity viewed,The user with id '30181' viewed the bigbluebuttonbn activity with id '2192' for the course id '3033'.,web,572519,SKR4202
9/7/2020,Quiz: MIDTERM SSK5507 Sunday 14th June 2020 (start at 4pm),Quiz,Quiz attempt reviewed,The user with id '1305' has had their attempt with id '42055' reviewed by the user with id '10674' for the quiz with course module id '67317'.,web,8427A0,SIM3251
9/7/2020,Folder: Tableau Exercises,Folder,Course module viewed,The user with id '29087' viewed the 'folder' activity with course module id '95016'.,web,594919,SSK3118
9/7/2020,BigBlueButtonBN: Online class 3 July 2020,System,Course activity completion updated,The user with id '30181' updated the completion state for the course module with id '90586' for the user with id '30181'.,web,572519,SKM4310
9/7/2020,Folder: Tableau Exercises,Folder,Zip archive of folder downloaded,The user with id '29087' downloaded a zip archive containing all the files from the folder activity with course module id '95016'.,web,594919,SKR4202
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz edit page viewed,The user with id '1322' viewed the edit page for the quiz with course module id '95292'.,web,4925A0,SKM4201
9/7/2020,Quiz: Short Quiz on Today's Class,Quiz,Quiz edit page viewed,The user with id '1322' viewed the edit page for the quiz with course module id '95292'.,web,4925A0,SKR3305
9/7/2020,Folder: Tableau Exercises,Folder,Course module viewed,The user with id '29087' viewed the 'folder' activity with course module id '95016'.,web,594919,SSK4602
9/7/2020,Assignment: SCL Watching Video- Enemy of the state,Assignment,Course module viewed,The user with id '3677' viewed the 'assign' activity with course module id '94233'.,web,138019,SSE4351
9/7/2020,Assignment: PBL- Ethics paper,Assignment,Course module viewed,The user with id '3677' viewed the 'assign' activity with course module id '86785'.,web,138019,SKM3203
9/7/2020,Assignment: Lab 8: GUI Programming,Assignment,Course module viewed,The user with id '12634' viewed the 'assign' activity with course module id '89745'.,web,133520,SKM4201
9/7/2020,Assignment: SCL Watching Video- Enemy of the state,Assignment,The status of the submission has been viewed.,The user with id '3677' has viewed the submission status page for the assignment with course module id '94233'.,web,138019,SSK4507
9/7/2020,Assignment: Lab 8: GUI Programming,Assignment,The status of the submission has been viewed.,The user with id '12634' has viewed the submission status page for the assignment with course module id '89745'.,web,133520,SKM3203
